run_id,configuration_id,dataset_index,true_label,repetition,execution_order,encrypt_seconds,act3_fc2_seconds,decrypt_seconds,online_total_seconds
1131,least_squares_d5_I2,949,1,3,1131,0.012584600000991486,0.22310560000187252,0.007784100002027117,0.24347430000489112
1132,least_squares_d5_I2,586,0,23,1132,0.012476999996579252,0.22054599999682978,0.007831199996871874,0.2408541999902809
1133,least_squares_d3_I1,120,5,9,1133,0.009441699992748909,0.16726309999648947,0.007805700006429106,0.1845104999956675
1134,chebyshev_d5_I2,633,2,11,1134,0.01257580000674352,0.21942989999661222,0.00776209999457933,0.23976779999793507
1135,least_squares_d5_I2,481,9,21,1135,0.012356700011878274,0.21663619999890216,0.007689699996262789,0.23668260000704322
1136,least_squares_d3_I1,586,0,15,1136,0.009310699999332428,0.16838370000186842,0.007750099990516901,0.18544449999171775
1137,chebyshev_d3_I1,112,3,26,1137,0.009368700004415587,0.1680802000046242,0.007701800001086667,0.18515070001012646
1138,chebyshev_d5_I2,589,4,10,1138,0.01254170000902377,0.21815909999713767,0.007950100000016391,0.23865090000617784
1139,chebyshev_d3_I1,259,6,15,1139,0.009494000012637116,0.16683529999863822,0.007617700000992045,0.18394700001226738
1140,least_squares_d5_I2,633,2,13,1140,0.012427399997250177,0.21664339999551885,0.0077351000072667375,0.23680590000003576
1141,chebyshev_d5_I1,112,3,12,1141,0.012399700004607439,0.2167063000088092,0.007764599999063648,0.23687060001248028
1142,least_squares_d3_I1,633,2,7,1142,0.009305700004915707,0.16581150000274647,0.007854299998143688,0.18297150000580586
1143,chebyshev_d3_I1,633,2,0,1143,0.009332200002972968,0.16868069999327417,0.007774099998641759,0.1857869999948889
1144,chebyshev_d5_I2,411,7,23,1144,0.012358399995719083,0.21997220000775997,0.007652700005564839,0.2399833000090439
1145,chebyshev_d3_I1,259,6,27,1145,0.009411599996383302,0.16715900000417605,0.007708499993896112,0.18427909999445546
1146,least_squares_d5_I2,112,3,17,1146,0.012479700002586469,0.21956689999205992,0.00790440000128001,0.2399509999959264
1147,least_squares_d5_I1,633,2,18,1147,0.012399200000800192,0.2186498999944888,0.007753899990348145,0.23880299998563714
1148,least_squares_d5_I2,589,4,29,1148,0.012609799989149906,0.2179212000046391,0.007809999995515682,0.2383409999893047
1149,chebyshev_d5_I1,603,8,11,1149,0.012471900001401082,0.21715670000412501,0.00773539999499917,0.23736400000052527
1150,chebyshev_d3_I1,411,7,10,1150,0.009393400003318675,0.16761940000287723,0.008280900001409464,0.18529370000760537
1151,chebyshev_d5_I2,112,3,15,1151,0.012397800004691817,0.21737500000745058,0.007814199998392724,0.23758700001053512
1152,least_squares_d5_I2,603,8,13,1152,0.012539200004539452,0.219381600007182,0.007740000000922009,0.23966080001264345
1153,least_squares_d3_I1,633,2,13,1153,0.009585599997080863,0.1681996999977855,0.007867699998314492,0.18565299999318086
1154,least_squares_d5_I2,112,3,23,1154,0.012591799997608177,0.22066410000843462,0.007829199996194802,0.2410851000022376
1155,least_squares_d3_I1,586,0,19,1155,0.009577599994372576,0.16767690000415314,0.007835399999748915,0.18508989999827463
1156,least_squares_d5_I2,589,4,18,1156,0.012536400012322702,0.22041650000028312,0.007742000001599081,0.2406949000142049
1157,least_squares_d3_I1,603,8,0,1157,0.009369100007461384,0.1672790000011446,0.007751599987386726,0.1843996999959927
1158,chebyshev_d3_I1,633,2,27,1158,0.0094970999925863,0.16755289999127854,0.007671100000152364,0.1847210999840172
1159,chebyshev_d3_I1,112,3,14,1159,0.009482599998591468,0.16783720000239555,0.007814500000677072,0.1851343000016641
1160,chebyshev_d3_I1,112,3,10,1160,0.00959419998980593,0.1671663000015542,0.007811200004653074,0.1845716999960132
1161,chebyshev_d3_I1,603,8,16,1161,0.009436799999093637,0.16774869999790099,0.00779770000372082,0.18498320000071544
1162,chebyshev_d5_I2,411,7,17,1162,0.0125594999990426,0.21793310000794008,0.007739599997876212,0.2382322000048589
1163,least_squares_d3_I1,120,5,10,1163,0.00973409999278374,0.1660606000077678,0.007697300010477193,0.18349200001102872
1164,chebyshev_d5_I1,589,4,15,1164,0.01257669999904465,0.21835789999749977,0.007804900000337511,0.23873949999688193
1165,chebyshev_d5_I1,112,3,28,1165,0.012442200008081272,0.21800350000557955,0.007781400010571815,0.23822710002423264
1166,least_squares_d5_I2,481,9,23,1166,0.012383600012981333,0.2177498000091873,0.008089100010693073,0.23822250003286172
1167,least_squares_d5_I1,120,5,8,1167,0.012852299987571314,0.21931020000192802,0.007732100013527088,0.23989460000302643
1168,chebyshev_d3_I1,411,7,14,1168,0.009294599993154407,0.1673229000007268,0.007768099996610545,0.18438559999049176
1169,chebyshev_d3_I1,949,1,28,1169,0.009278099998482503,0.16557870000542607,0.0077298999967752025,0.18258670000068378
1170,least_squares_d5_I1,120,5,9,1170,0.012205999999423511,0.2174183000024641,0.00781390001066029,0.2374382000125479
1171,least_squares_d5_I1,586,0,0,1171,0.012549599996418692,0.21890839999832679,0.0076792000036221,0.23913719999836758
1172,chebyshev_d5_I1,112,3,26,1172,0.012781500001437962,0.21811099999467842,0.0077701999980490655,0.23866269999416545
1173,least_squares_d3_I1,112,3,19,1173,0.00948969999444671,0.1663023000000976,0.007767499992041849,0.18355949998658616
1174,least_squares_d5_I1,112,3,14,1174,0.012250299987499602,0.2210962999961339,0.007777000006171875,0.24112359998980537
1175,chebyshev_d5_I1,411,7,16,1175,0.012658399995416403,0.21918670000741258,0.007659199996851385,0.23950429999968037
1176,least_squares_d5_I1,949,1,12,1176,0.012564999997266568,0.2222079999919515,0.00801849999697879,0.24279149998619687
1177,least_squares_d5_I2,411,7,9,1177,0.012637599997106008,0.22308959999645595,0.007851900008972734,0.2435791000025347
1178,chebyshev_d3_I1,586,0,26,1178,0.00969640001130756,0.16885469999397174,0.007913999987067655,0.18646509999234695
1179,chebyshev_d3_I1,481,9,27,1179,0.00965870000072755,0.1677549000014551,0.007918700008303858,0.1853323000104865
1180,chebyshev_d3_I1,259,6,10,1180,0.009409999998752028,0.1694471000082558,0.007878999997046776,0.1867361000040546
1181,least_squares_d3_I1,949,1,11,1181,0.009655000001657754,0.16824320000887383,0.00793560000602156,0.18583380001655314
1182,least_squares_d5_I1,112,3,27,1182,0.012617900007171556,0.22033779999765102,0.00785629999882076,0.24081200000364333
1183,chebyshev_d5_I1,259,6,5,1183,0.012585300006321631,0.21903020000900142,0.007853299990529194,0.23946880000585224
1184,least_squares_d3_I1,589,4,2,1184,0.009447600008570589,0.16997640000772662,0.007784200002788566,0.18720820001908578
1185,chebyshev_d5_I1,259,6,10,1185,0.012514899994130246,0.22078340000007302,0.0077969000121811405,0.2410952000063844
1186,chebyshev_d5_I2,112,3,8,1186,0.012476100004278123,0.22072539999498986,0.007817899997462519,0.2410193999967305
1187,chebyshev_d3_I1,259,6,12,1187,0.009543100008158945,0.16944930001045577,0.007746100003714673,0.1867385000223294
1188,least_squares_d5_I1,949,1,0,1188,0.012534199995570816,0.22275620000436902,0.008073000004515052,0.2433634000044549
1189,chebyshev_d5_I2,589,4,1,1189,0.012584700001752935,0.2205458000098588,0.007736500003375113,0.24086700001498684
1190,chebyshev_d5_I1,586,0,29,1190,0.012474100003601052,0.22322309999435674,0.007920399992144667,0.24361759999010246
1191,chebyshev_d3_I1,120,5,20,1191,0.00961940000706818,0.17010360000131186,0.007844499996281229,0.18756750000466127
1192,least_squares_d5_I2,112,3,7,1192,0.01273889999720268,0.22157399999559857,0.00786290000542067,0.24217579999822192
1193,least_squares_d3_I1,633,2,16,1193,0.009533499993267469,0.16838329999882262,0.007821599996532314,0.1857383999886224
1194,chebyshev_d5_I2,589,4,18,1194,0.012635499995667487,0.22090220000245608,0.0078080000093905255,0.2413457000075141
1195,chebyshev_d3_I1,481,9,4,1195,0.009461800000281073,0.16959960000531282,0.007960400005686097,0.18702180001128
1196,least_squares_d5_I1,112,3,19,1196,0.012833500004489906,0.22475419999682344,0.007716899999650195,0.24530460000096355
1197,chebyshev_d5_I2,633,2,4,1197,0.01271650000126101,0.22489479999057949,0.007943799995700829,0.24555509998754133
1198,chebyshev_d5_I1,589,4,19,1198,0.012953900004504248,0.2262229999905685,0.008096000005025417,0.24727290000009816
1199,chebyshev_d5_I1,481,9,5,1199,0.012893199993413873,0.22364700000616722,0.008094599994365126,0.24463479999394622
1200,chebyshev_d5_I2,589,4,19,1200,0.012763799997628666,0.22578470000007655,0.008042299989028834,0.24659079998673405
1201,chebyshev_d5_I2,120,5,19,1201,0.012773500013281591,0.22563919999811333,0.007709700003033504,0.24612240001442842
1202,chebyshev_d3_I1,481,9,15,1202,0.009644999998272397,0.1717367999954149,0.00800869999511633,0.18939049998880364
1203,chebyshev_d5_I2,949,1,14,1203,0.012579300004290417,0.2216750000079628,0.007920100004412234,0.24217440001666546
1204,chebyshev_d3_I1,481,9,1,1204,0.009631399996578693,0.17050360000575893,0.007757900006254204,0.18789290000859182
1205,least_squares_d5_I2,589,4,0,1205,0.013048199994955212,0.22268910000275355,0.007754499994916841,0.2434917999926256
1206,least_squares_d5_I1,633,2,3,1206,0.012461200007237494,0.22312980001152027,0.007741500012343749,0.24333250003110152
1207,least_squares_d5_I2,259,6,16,1207,0.012465099993278272,0.2188787999912165,0.007792999997036532,0.23913689998153131
1208,least_squares_d5_I1,481,9,2,1208,0.01260109999566339,0.22233079999568872,0.007854100011172704,0.24278600000252482
1209,chebyshev_d5_I1,586,0,24,1209,0.01255509999464266,0.22180300000763964,0.007989600009750575,0.24234770001203287
1210,least_squares_d3_I1,411,7,9,1210,0.009593599999789149,0.1703552000108175,0.00794510000559967,0.18789390001620632
1211,least_squares_d3_I1,112,3,5,1211,0.009586399988620542,0.17013329999463167,0.0077496000012615696,0.18746929998451378
1212,chebyshev_d3_I1,481,9,3,1212,0.009326400002464652,0.17070919999969192,0.007865499996114522,0.1879010999982711
1213,chebyshev_d3_I1,120,5,17,1213,0.009379099996294826,0.16951080001308583,0.0076760999945690855,0.18656600000394974
1214,least_squares_d5_I1,586,0,7,1214,0.012611199999810196,0.22430260000692215,0.007770700001856312,0.24468450000858866
1215,chebyshev_d5_I2,481,9,3,1215,0.012354499995126389,0.21700029999192338,0.00781410001218319,0.23716889999923296
1216,least_squares_d5_I2,949,1,6,1216,0.012627999996766448,0.22409190000325907,0.007951899999170564,0.24467179999919608
1217,chebyshev_d3_I1,112,3,29,1217,0.009431800004676916,0.2063676999969175,0.007724299997789785,0.2235237999993842
1218,least_squares_d5_I1,411,7,19,1218,0.012785400002030656,0.24381059998995624,0.008697199999005534,0.26529319999099243
1219,chebyshev_d5_I2,481,9,8,1219,0.013710599989281036,0.24176649999571964,0.00832079999963753,0.2637978999846382
1220,least_squares_d5_I1,633,2,0,1220,0.013218699998105876,0.2682222000003094,0.00808800000231713,0.2895289000007324
1221,least_squares_d3_I1,586,0,20,1221,0.009839199992711656,0.18207599999732338,0.009500000000116415,0.20141519999015145
1222,chebyshev_d5_I2,633,2,18,1222,0.013519000000087544,0.2423960000014631,0.007842799997888505,0.26375779999943916
1223,chebyshev_d5_I1,259,6,22,1223,0.013189699995564297,0.23518129999865778,0.008633799996459857,0.25700479999068193
1224,least_squares_d3_I1,586,0,3,1224,0.009632199988118373,0.17705830000340939,0.007891100001870655,0.1945815999933984
1225,least_squares_d3_I1,120,5,21,1225,0.009734999999636784,0.17493980001017917,0.008280199996079318,0.19295500000589527
1226,chebyshev_d3_I1,120,5,9,1226,0.009754700004123151,0.17483550000179093,0.007684700001846068,0.19227490000776015
1227,least_squares_d5_I1,411,7,24,1227,0.013696300011361018,0.2245134999975562,0.008017699990887195,0.24622749999980442
1228,chebyshev_d3_I1,586,0,16,1228,0.009709399993880652,0.17499949999910314,0.00846950001141522,0.193178400004399
1229,least_squares_d5_I2,112,3,20,1229,0.013574399999924935,0.2296046999981627,0.008534699998563156,0.2517137999966508
1230,chebyshev_d5_I2,411,7,14,1230,0.013002899999264628,0.23406519999844022,0.007939000002807006,0.25500710000051185
1231,chebyshev_d5_I2,633,2,20,1231,0.01303659999393858,0.2494379999989178,0.007878699994762428,0.2703532999876188
1232,chebyshev_d3_I1,112,3,23,1232,0.009533000004012138,0.17444170000089798,0.008112700001220219,0.19208740000613034
1233,least_squares_d5_I2,112,3,1,1233,0.01291589999163989,0.226477000003797,0.008429399997112341,0.24782229999254923
1234,least_squares_d5_I1,586,0,3,1234,0.012849299993831664,0.22457150000263937,0.008406499997363426,0.24582729999383446
1235,chebyshev_d5_I2,112,3,27,1235,0.012846500001614913,0.22415140000521205,0.007896499999333173,0.24489440000616014
1236,chebyshev_d3_I1,949,1,22,1236,0.009701999995741062,0.171881400005077,0.00845860000117682,0.1900420000019949
1237,chebyshev_d5_I2,949,1,4,1237,0.012460500001907349,0.2264458999998169,0.008139600002323277,0.24704600000404753
1238,chebyshev_d3_I1,411,7,4,1238,0.009643500001402572,0.17630170000484213,0.007900099997641519,0.19384530000388622
1239,chebyshev_d3_I1,481,9,24,1239,0.009901400000671856,0.17244039999786764,0.009389099999680184,0.19173089999821968
1240,least_squares_d5_I1,259,6,21,1240,0.012572599996929057,0.23440129999653436,0.007874999995692633,0.25484889998915605
1241,chebyshev_d5_I1,586,0,0,1241,0.012756100011756644,0.22720949999347795,0.008497199989506043,0.24846279999474064
1242,least_squares_d5_I2,112,3,4,1242,0.012620699999388307,0.2267504000046756,0.008327800009283237,0.24769890001334716
1243,chebyshev_d5_I2,589,4,25,1243,0.012803700010408647,0.22636479999346193,0.008296400003018789,0.24746490000688937
1244,least_squares_d5_I1,259,6,22,1244,0.012538399998447858,0.22452920000068843,0.0077842999889981,0.2448518999881344
1245,chebyshev_d5_I2,112,3,26,1245,0.012566800010972656,0.22277959999337327,0.00808889999461826,0.24343529999896418
1246,chebyshev_d3_I1,589,4,18,1246,0.010004999989178032,0.17477110000618268,0.00896290001401212,0.19373900000937283
1247,chebyshev_d5_I1,481,9,22,1247,0.012839300004998222,0.2299667000042973,0.008138000004692003,0.25094400001398753
1248,least_squares_d5_I1,586,0,21,1248,0.012623600006918423,0.2266546000028029,0.008061899992753752,0.24734010000247508
1249,least_squares_d5_I2,949,1,8,1249,0.012740200007101521,0.22399919999588747,0.007739199994830415,0.2444785999978194
1250,chebyshev_d5_I2,633,2,29,1250,0.012810200001695193,0.2264356000086991,0.008373100004973821,0.24761890001536813
1251,chebyshev_d5_I1,949,1,7,1251,0.014869599996018223,0.22564930000226013,0.008015899991733022,0.24853479999001138
1252,chebyshev_d5_I1,259,6,24,1252,0.012776699993992224,0.2265966999984812,0.008379300008527935,0.24775270000100136
1253,least_squares_d5_I2,603,8,6,1253,0.012747400003718212,0.22443220000423025,0.007672299994737841,0.2448519000026863
1254,chebyshev_d3_I1,949,1,12,1254,0.009570000009262003,0.1733692000125302,0.008208500003092922,0.19114770002488513
1255,least_squares_d5_I2,481,9,19,1255,0.012757700009387918,0.22587840000051074,0.008363699991605245,0.2469998000015039
1256,least_squares_d5_I2,603,8,8,1256,0.012919999993755482,0.22755070000130218,0.009179500004393049,0.2496501999994507
1257,least_squares_d5_I1,633,2,17,1257,0.013793999998597428,0.24493690000963397,0.00881259999005124,0.26754349999828264
1258,least_squares_d5_I2,586,0,7,1258,0.013582200001110323,0.24240950000239536,0.008694600008311681,0.26468630001181737
1259,least_squares_d3_I1,481,9,7,1259,0.010057199993752874,0.18248659999517258,0.009183200003462844,0.2017269999923883
1260,least_squares_d5_I2,120,5,24,1260,0.014009799997438677,0.23570910000125878,0.007752500008791685,0.25747140000748914
1261,least_squares_d5_I1,259,6,3,1261,0.013011799994274043,0.23161099999560975,0.008470100001432002,0.2530928999913158
1262,least_squares_d5_I1,120,5,0,1262,0.013441600007354282,0.2325198000035016,0.008596900006523356,0.2545583000173792
1263,chebyshev_d5_I1,633,2,13,1263,0.012447400004020892,0.2261584999941988,0.008084899993264116,0.2466907999914838
